FamilyCode,OldCode,Code,SplCode,TreeCode,ScientificName,Lifeform,Climate,Est_ASMR,NewEst_ASMR,Est_SNR,GSM,EnglishName,Native,Codetype,ID
RANUNCL,RANUAQU4,RANUAQU4,RANUAQU,,Ranunculus aquatilis var. aquatilis,7,0,0,,0,0,white water-buttercup,N,U,24447
RANUNCL,RANUAQU5,RANUAQU5,RANUAQU,,Ranunculus aquatilis var. diffusus,7,0,0,6,0,0,white water-buttercup,N,U,24448
RANUNCL,RANUBUL,RANUBUL,RANUBUL,,Ranunculus bulbosus,7,0,0,,0,0,bulbous buttercup,E,U,24449
RANUNCL,RANUCAL,RANUCAL,RANUCAL,,Ranunculus californicus,7,0,0,,0,0,California buttercup,N,U,18836
RANUNCL,RANUCAL1,RANUCAL,RANUCAL,,Ranunculus californicus var. cuneatus,7,0,0,,0,0,,,S,18837
RANUNCL,RANUCAR,RANUCAR,RANUCAR,,Ranunculus cardiophyllus,7,0,0,,0,0,heart-leaved buttercup,N,U,18838
RANUNCL,RANUCAR1,RANUCAR,RANUCAR,,Ranunculus cardiophyllus var. cardiophyllus,7,0,0,,0,0,,,S,18839
RANUNCL,RANUPED2,RANUCAR,RANUCAR,,Ranunculus pedatifidus var. cardiophyllus,7,0,0,,0,0,,,S,18893
RANUNCL,KUMLCOO,RANUCOO,RANUCOO,,Kumlienia cooleyae,7,0,0,,0,0,,,S,18287
RANUNCL,RANUCOO,RANUCOO,RANUCOO,,Ranunculus cooleyae,7,0,0,,0,0,Cooley's buttercup,N,U,18842
RANUNCL,RANUCYM,RANUCYM,RANUCYM,,Ranunculus cymbalaria,7,0,0,,0,0,shore buttercup,N,U,18843
RANUNCL,RANUCYM1,RANUCYM,RANUCYM,,Ranunculus cymbalaria var. cymbalaria,7,0,0,,0,0,,,S,18844
RANUNCL,RANUCYM2,RANUCYM,RANUCYM,,Ranunculus cymbalaria var. saximontanus,7,0,0,,0,0,,,S,18845
RANUNCL,RANUESC,RANUESC,RANUESC,,Ranunculus eschscholtzii,7,1,5,5,2,0,subalpine buttercup,N,U,18847
RANUNCL,RANUESC1,RANUESC,RANUESC,,Ranunculus eschscholtzii var. eschscholtzii,7,0,0,,0,0,,,S,18848
RANUNCL,RANUEXI,RANUESC,RANUESC,,Ranunculus eximius,7,0,0,,0,0,,,S,18850
RANUNCL,RANUFIC,RANUFIC,RANUFIC,,Ranunculus ficaria,7,0,0,,0,0,lesser celandine,E,U,18851
RANUNCL,RANUFLA,RANUFLA,RANUFLA,,Ranunculus flabellaris,7,5,6,6,0,5,yellow water-buttercup,N,U,18853
RANUNCL,RANUFLM3,RANUFLM3,RANUFLM,,Ranunculus flammula var. flammula,7,0,0,,0,0,,,X,13538
RANUNCL,RANUFLM4,RANUFLM2,RANUFLM,,Ranunculus flammula var. filiformis,7,0,0,,0,0,,,S,13539
RANUNCL,RANUFIL,RANUFLM,RANUFLM,,Ranunculus filiformis,7,0,0,,0,0,,,S,18852
RANUNCL,RANUFLM,RANUFLM,RANUFLM,,Ranunculus flammula,7,0,0,,0,0,creeping spearwort,N,U,18854
RANUNCL,RANUFLM1,RANUFLM1,RANUFLM,,Ranunculus flammula var. ovalis,7,0,0,,0,0,lesser spearwort,N,U,18855
RANUNCL,RANURET,RANUFLM,RANUFLM,,Ranunculus reptans,7,0,0,,0,0,,,S,18903
RANUNCL,RANURET2,RANUFLM,RANUFLM,,Ranunculus reptans var. reptans,7,0,0,,0,0,,,S,18904
RANUNCL,RANUFLM2,RANUFLM2,RANUFLM,,Ranunculus flammula var. reptans,7,0,0,,0,0,slender creeping spearwort,N,U,24948
RANUNCL,RANUELL,RANUGLA1,RANUGLA,,Ranunculus ellipticus,7,0,0,,0,0,,,S,18846
RANUNCL,RANUGLA,RANUGLA,RANUGLA,,Ranunculus glaberrimus,7,0,0,,0,0,sagebrush buttercup,N,U,18858
RANUNCL,RANUGLA3,RANUGLA1,RANUGLA,,Ranunculus glaberrimus var. buddii,7,0,0,,0,0,,,S,18859
RANUNCL,RANUGLA1,RANUGLA1,RANUGLA,,Ranunculus glaberrimus var. ellipticus,7,0,0,,0,0,sagebrush buttercup,N,U,18860
RANUNCL,RANUGLA2,RANUGLA2,RANUGLA,,Ranunculus glaberrimus var. glaberrimus,7,0,0,,0,0,sagebrush buttercup,N,U,18861
RANUNCL,RANUGME,RANUGME,RANUGME,,Ranunculus gmelinii,7,0,0,6,0,0,small yellow water-buttercup,N,U,18862
RANUNCL,RANUGME1,RANUGME,RANUGME,,Ranunculus gmelinii ssp. gmelinii,7,0,0,,0,0,,,S,18863
RANUNCL,RANUGME2,RANUGME,RANUGME,,Ranunculus gmelinii ssp. purshii,7,0,0,,0,0,,,S,18864
RANUNCL,RANUGME3,RANUGME,RANUGME,,Ranunculus gmelinii var. hookeri,7,0,0,,0,0,,,S,18865
RANUNCL,RANUGME4,RANUGME,RANUGME,,Ranunculus gmelinii var. limosus,7,0,0,,0,0,,,S,18866
RANUNCL,RANUGEL,RANUGRA,RANUGRA,,Ranunculus gelidus,7,0,0,,0,0,,,S,18856
RANUNCL,RANUGEL1,RANUGRA,RANUGRA,,Ranunculus gelidus ssp. grayi,7,0,0,,0,0,,,S,18857
RANUNCL,RANUGRA,RANUGRA,RANUGRA,,Ranunculus grayi,7,0,0,,0,0,arctic buttercup,N,U,18867
RANUNCL,RANUVER,RANUGRA,RANUGRA,,Ranunculus verecundus,7,0,0,,0,0,,,S,18922
RANUNCL,RANUHYP,RANUHYP,RANUHYP,,Ranunculus hyperboreus,7,0,0,,0,0,far-northern buttercup,N,U,18869
RANUNCL,RANUHYP1,RANUHYP,RANUHYP,,Ranunculus hyperboreus ssp. hyperboreus,7,0,0,,0,0,,,S,18870
RANUNCL,RANUNAT1,RANUHYP,RANUHYP,,Ranunculus natans var. intertextus,7,0,0,,0,0,,,S,18878
RANUNCL,RANUHYP2,RANUHYP,RANUHYP,,Ranunculus hyperboreus ssp. turquetilianus,7,0,0,,0,0,,,S,24450
RANUNCL,RANUALP,RANUINA2,RANUINA,,Ranunculus alpeophilus,7,0,0,,0,0,,,S,18830
RANUNCL,RANUINA,RANUINA,RANUINA,,Ranunculus inamoenus,7,0,0,,0,0,unlovely buttercup,N,U,18871
RANUNCL,RANUINA1,RANUINA2,RANUINA,,Ranunculus inamoenus ssp. inamoenus,7,0,0,,0,0,,,S,18872
RANUNCL,RANUINA2,RANUINA2,RANUINA,,Ranunculus inamoenus var. inamoenus,7,0,0,,0,0,unlovely buttercup,N,U,24451
RANUNCL,RANULAP,RANULAP,RANULAP,,Ranunculus lapponicus,7,0,0,,0,0,Lapland buttercup,N,U,18873
RANUNCL,RANULOB,RANULOB,RANULOB,,Ranunculus lobbii,7,0,0,,0,0,Lobb's water-buttercup,N,U,18874
RANUNCL,RANUMAC,RANUMAC,RANUMAC,,Ranunculus macounii,7,0,0,,0,0,Macoun's buttercup,N,U,18875
RANUNCL,RANUMAC1,RANUMAC,RANUMAC,,Ranunculus macounii var. macounii,7,0,0,,0,0,,,S,18876
RANUNCL,RANUMAC2,RANUMAC,RANUMAC,,Ranunculus macounii var. oreganus,7,0,0,,0,0,,,S,18877
RANUNCL,RANUNC,RANUNCL,RANUNCL,,Ranunculaceae,0,0,0,,0,0,,N,U,13668
RANUNCL,RANUNCU,RANUNCU,RANUNCU,,Ranunculus sp.,7,0,0,,0,0,buttercup,N,U,18909
RANUNCL,RANUNIV,RANUNIV,RANUNIV,,Ranunculus nivalis,7,0,0,,0,0,snow buttercup,N,U,18880
RANUNCL,RANUHEX,RANUOCC3,RANUOCC,,Ranunculus hexasepalus,7,0,0,,0,0,,,S,18868
RANUNCL,RANUNEL,RANUOCC3,RANUOCC,,Ranunculus nelsonii,7,0,0,,0,0,,,S,18879
RANUNCL,RANUOCC,RANUOCC,RANUOCC,,Ranunculus occidentalis,7,0,0,,2,0,western buttercup,N,U,18881
RANUNCL,RANUOCC1,RANUOCC3,RANUOCC,,Ranunculus occidentalis ssp. occidentalis,7,0,0,,0,0,,,S,18882
RANUNCL,RANUOCC2,RANUOCC3,RANUOCC,,Ranunculus occidentalis var. brevistylis,7,0,0,,0,0,,,S,18883
RANUNCL,RANUOCC3,RANUOCC3,RANUOCC,,Ranunculus occidentalis var. occidentalis,7,0,0,,0,0,western buttercup,N,U,24452
RANUNCL,RANUORT,RANUORT,RANUORT,,Ranunculus orthorhynchus,7,0,0,,0,0,straight-beaked buttercup,N,U,18884
RANUNCL,RANUORT1,RANUORT1,RANUORT,,Ranunculus orthorhynchus ssp. orthorhynchus,7,0,0,,0,0,,,S,18885
RANUNCL,RANUORT2,RANUORT2,RANUORT,,Ranunculus orthorhynchus ssp. platphyllus,7,0,0,,0,0,,,S,18886
RANUNCL,RANUORT3,RANUORT1,RANUORT,,Ranunculus orthorhynchus var. alaschensis,7,0,0,,0,0,,,S,18887
RANUNCL,RANUORT4,RANUORT1,RANUORT,,Ranunculus orthorhynchus var. orthorhynchus,7,0,0,,0,0,straight-beaked buttercup,N,U,18888
RANUNCL,RANUORT5,RANUORT2,RANUORT,,Ranunculus orthorhynchus var. platyphyllus,7,0,0,,0,0,straight-beaked buttercup,N,U,18889
RANUNCL,RANUPAV,RANUPAV,RANUPAV,,Ranunculus parviflorus,7,0,0,,0,0,small-flowered buttercu,E,U,24781
RANUNCL,RANUAFF,RANUPED1,RANUPED,,Ranunculus affinis,7,0,0,,0,0,,,S,18827
RANUNCL,RANUPED,RANUPED,RANUPED,,Ranunculus pedatifidus,7,0,0,,0,0,birdfoot buttercup,N,U,18891
RANUNCL,RANUPED1,RANUPED1,RANUPED,,Ranunculus pedatifidus ssp. affinis,7,0,0,,0,0,birdfoot buttercup,N,U,18892
RANUNCL,RANUPED3,RANUPED1,RANUPED,,Ranunculus pedatifidus var. leiocarpus,7,0,0,,0,0,,,S,18894
RANUNCL,RANUPEN,RANUPEN,RANUPEN,,Ranunculus pensylvanicus,7,0,5,5,3,3,Pennsylvania buttercup,N,U,18895
RANUNCL,RANUPYG,RANUPYG,RANUPYG,,Ranunculus pygmaeus,7,0,0,,0,0,pygmy buttercup,N,U,18896
RANUNCL,RANUPYG1,RANUPYG,RANUPYG,,Ranunculus pygmaeus var. langianus,7,0,0,,0,0,,,S,18897
RANUNCL,RANUREP,RANUREP,RANUREP,,Ranunculus repens,7,0,5,5,3,3,creeping buttercup,E,U,18898
RANUNCL,RANUREE1,RANUREP,RANUREP,,Ranunculus repens cv. pleniflorus,7,0,0,,0,0,,,S,18899
RANUNCL,RANUREP1,RANUREP,RANUREP,,Ranunculus repens var. glabratus,7,0,0,,0,0,,,S,18900
RANUNCL,RANUREP2,RANUREP,RANUREP,,Ranunculus repens var. pleniflorus,7,0,0,,0,0,,,S,18901
RANUNCL,RANUREP3,RANUREP,RANUREP,,Ranunculus repens var. villosus,7,0,0,,0,0,,,S,18902
RANUNCL,RANURHO,RANURHO,RANURHO,,Ranunculus rhomboideus,7,0,0,,0,0,prairie buttercup,N,U,18905
RANUNCL,RANUPAR,RANUSAR,RANUSAR,,Ranunculus parvulus,7,0,0,,0,0,,,S,18890
RANUNCL,RANUSAR,RANUSAR,RANUSAR,,Ranunculus sardous,7,0,0,,0,0,hairy buttercup,E,U,18906
RANUNCL,RANUSCE,RANUSCE,RANUSCE,,Ranunculus sceleratus,7,0,0,6,0,0,celery-leaved buttercup,N,U,18907
RANUNCL,RANUSCE1,RANUSCE2,RANUSCE,,Ranunculus sceleratus ssp. multifidus,7,0,0,6,0,0,,,S,18908
RANUNCL,RANUSCE2,RANUSCE2,RANUSCE,,Ranunculus sceleratus var. multifidus,7,0,0,6,0,0,celery-leaved buttercup,N,U,24453
RANUNCL,RANUSCL,RANUSCL,RANUSCL,,Ranunculus sceleratus,7,0,0,,0,0,cursed buttercup,E,U,24782
RANUNCL,RANUSCL1,RANUSCL1,RANUSCL,,Ranunculus sceleratus var. sceleratus,7,0,0,,0,0,cursed buttercup,E,U,24783
RANUNCL,RANUESC2,RANUSUK,RANUSUK,,Ranunculus eschscholtzii var. suksdorfii,7,0,0,,0,0,,,S,18849
RANUNCL,RANUSUK,RANUSUK,RANUSUK,,Ranunculus suksdorfii,7,0,0,,0,0,Suksdor's buttercup,N,U,18911
RANUNCL,RANUSUL,RANUSUL,RANUSUL,,Ranunculus sulphureus,7,0,0,,0,0,sulphur buttercup,N,U,18912
RANUNCL,RANUSUL2,RANUSUL,RANUSUL,,Ranunculus sulphureus var. intercedens,7,0,0,,0,0,,,S,18913
RANUNCL,RANUSUL1,RANUSUL,RANUSUL,,Ranunculus sulphureus var. sulphureus,7,0,0,,0,0,,,S,18914
RANUNCL,CERATES,RANUTES,RANUTES,,Ceratocephalus testiculatus,7,0,0,,0,0,,,S,17079
RANUNCL,RANUTES,RANUTES,RANUTES,,Ranunculus testiculatus,7,0,0,,0,0,hornseed buttercup,E,U,18915
RANUNCL,RANUUNC,RANUUNC,RANUUNC,,Ranunculus uncinatus,7,0,4,4,3,3,little buttercup,N,U,18920
RANUNCL,RANUUNC1,RANUUNC,RANUUNC,,Ranunculus uncinatus var. parviflorus,7,0,0,,0,0,,,S,18921
BRASSIA,RAPHANU,RAPHANU,RAPHANU,,Raphanus sp.,7,0,0,,0,0,,E,U,18925
BRASSIA,RAPHRAP,RAPHRAP,RAPHRAP,,Raphanus raphanistrum,7,0,0,,0,0,wild radish,E,U,18923
BRASSIA,RAPHSAT,RAPHSAT,RAPHSAT,,Raphanus sativus,7,0,0,,0,0,garden radish,E,U,18924
ASTERAC,RATIBID,RATIBID,RATIBID,,Ratibida sp.,7,0,0,,0,0,,N,U,18927
ASTERAC,RATICOL,RATICOL,RATICOL,,Ratibida columnifera,7,0,0,,0,0,prairie coneflower,N,U,18926
AYTONIA,REBOHEM,REBOHEM,REBOHEM,,Reboulia hemisphaerica,10,0,0,,0,0,,N,U,21955
AYTONIA,REBOULI,REBOULI,REBOULI,,Reboulia sp.,10,0,0,,0,0,,N,U,21956
LEJEUNA,RECTBER,RECTBER,RECTBER,,Rectolejeunea berteroana,10,0,0,,0,0,,N,U,21957
LEJEUNA,RECTBRI,RECTBRI,RECTBRI,,Rectolejeunea brittoniae,10,0,0,,0,0,,N,U,21958
LEJEUNA,RECTMAX,RECTMAX,RECTMAX,,Rectolejeunea maxonii,10,0,0,,0,0,,N,U,21959
LEJEUNA,RECTOLE,RECTOLE,RECTOLE,,Rectolejeunea sp.,10,0,0,,0,0,,N,U,21961
LEJEUNA,RECTPHY,RECTPHY,RECTPHY,,Rectolejeunea phyllobola,10,0,0,,0,0,,N,U,21960
NOTUSED,REFRACT,REFRACT,REFRACT,,Refractohilum sp.,11,0,0,,0,0,,N,U,23561
NOTUSED,REFRPEL,REFRPEL,REFRPEL,,Refractohilum peltigerae,11,0,0,,0,0,,N,U,23560
RESEDAC,RESEALB,RESEALB,RESEALB,,Reseda alba,7,0,0,,0,0,white mignonette,E,U,18928
RESEDAC,RESEDA,RESEDA,RESEDA,,Reseda sp.,7,0,0,,0,0,,E,U,18930
RESEDAC,RESEDA,RESEDAC,RESEDAC,,Resedaceae,7,0,0,,0,0,,N,U,18931
RESEDAC,RESELUT,RESELUT,RESELUT,,Reseda lutea,7,0,0,,0,0,yellow mignonette,E,U,18929
DICRANA,RHABCRI,RHABCRI,RHABCRI,,Rhabdoweisia crispata,9,0,0,,0,0,toothed streak-moss,N,U,20942
DICRANA,RHABDOW,RHABDOW,RHABDOW,,Rhabdoweisia sp.,9,0,0,,0,0,streak-moss,N,U,20943
RHAMNAC,RHAMALN,RHAMALN,RHAMALN,,Rhamnus alnifolia,4,0,0,,0,0,alder-leaved buckthorn,N,U,14512
RHAMNAC,RHAMNA,RHAMNAC,RHAMNAC,,Rhamnaceae,0,0,0,,0,0,,N,U,13669
RHAMNAC,RHAMNUS,RHAMNUS,RHAMNUS,K,Rhamnus sp.,0,0,0,,0,0,,N,U,13670
RHAMNAC,RHAMPUR,RHAMPUR,RHAMPUR,Kc,Rhamnus purshiana,2,5,5,5,3,0,cascara,N,U,13825
POLYGOA,RHEUM,RHEUM,RHEUM,,Rheum sp.,7,0,0,,0,0,,E,U,24785
POLYGOA,RHEURHA,RHEURHA,RHEURHA,,Rheum rhabarbarum,7,0,0,,0,0,rhubarb,E,U,24784
SCROPHL,RHINANT,RHINANT,RHINANT,,Rhinanthus sp.,7,0,0,,0,0,,N,U,18937
SCROPHL,RHINBOR1,RHINMIN,RHINMIN,,Rhinanthus borealis ssp. kyrolliae,7,0,0,,0,0,,,S,18934
SCROPHL,RHINCRI,RHINMIN,RHINMIN,,Rhinanthus crista-galli,7,0,0,,0,0,,,S,18935
SCROPHL,RHINMIN,RHINMIN,RHINMIN,,Rhinanthus minor,7,0,0,,0,0,yellow rattle,N,U,18936
SCROPHL,RHINSTE,RHINMIN,RHINMIN,,Rhinanthus stenophyllus,7,0,0,,0,0,,,S,18938
NOTUSED,RHIZALP,RHIZALP,RHIZALP,,Rhizocarpon alpicola,11,0,0,,0,0,,N,U,23563
NOTUSED,RHIZCHO,RHIZALP,RHIZALP,,Rhizocarpon chionophilum,11,0,0,,0,0,,,S,23568
NOTUSED,RHIZATR,RHIZATR,RHIZATR,,Rhizocarpon atroflavescens,11,0,0,,0,0,,N,U,23564
NOTUSED,RHIZBAD,RHIZBAD,RHIZBAD,,Rhizocarpon badioatrum,11,0,0,,0,0,,N,U,23565
NOTUSED,RHIZBOL,RHIZBOL,RHIZBOL,,Rhizocarpon bolanderi,11,0,0,,0,0,,N,U,23566
NOTUSED,RHIZCHI,RHIZCHI,RHIZCHI,,Rhizocarpon chioneum,11,0,0,,0,0,,N,U,23567
NOTUSED,LECACHR,RHIZCHR,RHIZCHR,,Lecanora chrysoleuca,11,0,0,,0,0,,,S,22902
NOTUSED,RHIZCHR,RHIZCHR,RHIZCHR,,Rhizoplaca chrysoleuca,11,0,0,,0,0,pink-eyed rockbright,N,U,23595
NOTUSED,RHIZCIE,RHIZCIE,RHIZCIE,,Rhizocarpon cinereonigrum,11,0,0,,0,0,,N,U,23570
NOTUSED,RHIZCIN,RHIZCIN,RHIZCIN,,Rhizocarpon cinereovirens,11,0,0,,0,0,,N,U,23571
NOTUSED,RHIZCON,RHIZCON,RHIZCON,,Rhizocarpon concentricum,11,0,0,,0,0,,N,U,23572
NOTUSED,RHIZDIT,RHIZDIT,RHIZDIT,,Rhizocarpon distinctum,11,0,0,,0,0,,N,U,23574
NOTUSED,RHIZEUP,RHIZEUP,RHIZEUP,,Rhizocarpon eupetraeum,11,0,0,,0,0,,N,U,23575
NOTUSED,RHIZINE,RHIZEUP,RHIZEUP,,Rhizocarpon intermedium,11,0,0,,0,0,,,S,23583
NOTUSED,RHIZGEM,RHIZGEM,RHIZGEM,,Rhizocarpon geminatum,11,0,0,,0,0,,N,U,23576
NOTUSED,RHIZGEO,RHIZGEO,RHIZGEO,,Rhizocarpon geographicum,11,0,1,1,1,5,green map,N,U,23577
MNIACEA,MNIUGLA,RHIZGLB,RHIZGLB,,Mnium glabrescens,9,4,4,4,2,0,,,S,20648
MNIACEA,RHIZGLB,RHIZGLB,RHIZGLB,,Rhizomnium glabrescens,9,0,4,4,0,0,large leafy moss,N,U,20960
NOTUSED,RHIZGRA,RHIZGRA,RHIZGRA,,Rhizocarpon grande,11,0,0,,0,0,,N,U,23578
MNIACEA,RHIZGRC,RHIZGRC,RHIZGRC,,Rhizomnium gracile,9,0,0,,0,0,,N,U,20961
NOTUSED,RHIZHEN,RHIZHEN,RHIZHEN,,Rhizocarpon hensseniae,11,0,0,,0,0,,N,U,23579
NOTUSED,RHIZHOC,RHIZHOC,RHIZHOC,,Rhizocarpon hochstetteri,11,0,0,,0,0,,N,U,23580
NOTUSED,RHIZINA,RHIZINA,RHIZINA,,Rhizocarpon inarense,11,0,0,,0,0,,N,U,23581
NOTUSED,RHIZINT,RHIZINT,RHIZINT,,Rhizocarpon intermediellum,11,0,0,,0,0,,N,U,23582
NOTUSED,RHIZLAV,RHIZLAV,RHIZLAV,,Rhizocarpon lavatum,11,0,0,,0,0,,N,U,23584
NOTUSED,RHIZLEC,RHIZLEC,RHIZLEC,,Rhizocarpon lecanorinum,11,0,0,,0,0,,N,U,23585
NOTUSED,RHIZMAC,RHIZMAC,RHIZMAC,,Rhizocarpon macrosporum,11,0,0,,0,0,,N,U,23586
NOTUSED,RHIZSPH,RHIZMAC,RHIZMAC,,Rhizocarpon sphaerosporum,11,0,0,,0,0,,,S,23591
MNIACEA,MNIUPUN1,RHIZMAG,RHIZMAG,,Mnium punctatum var. elatum,9,0,0,,0,0,,,S,20658
MNIACEA,RHIZMAG,RHIZMAG,RHIZMAG,,Rhizomnium magnifolium,9,0,0,,0,0,large-leaf leafy moss,N,U,20962
MNIACEA,RHIZPER,RHIZMAG,RHIZMAG,,Rhizomnium perssonii,9,0,0,,0,0,,,S,24692
NOTUSED,LECAMEN,RHIZMEL,RHIZMEL,,Lecanora melanophthalma,11,0,0,,0,0,,,S,22909
NOTUSED,LECIBRN,RHIZMEL,RHIZMEL,,Lecidea brandegei,11,0,0,,0,0,,,S,22927
NOTUSED,RHIZMEL,RHIZMEL,RHIZMEL,,Rhizoplaca melanophthalma,11,0,0,,0,0,black-eyed rockbright,N,U,23596
MNIACEA,MNIUNUD,RHIZNUD,RHIZNUD,,Mnium nudum,9,2,5,5,2,0,,,S,20654
MNIACEA,RHIZNUD,RHIZNUD,RHIZNUD,,Rhizomnium nudum,9,0,5,5,0,0,,N,U,20963
NOTUSED,RHIZOBS,RHIZOBS,RHIZOBS,,Rhizocarpon obscuratum,11,0,0,,0,0,,N,U,23587
NOTUSED,RHIZRED,RHIZOBS,RHIZOBS,,Rhizocarpon reductum,11,0,0,,0,0,,,S,23588
NOTUSED,RHIZOCA,RHIZOCA,RHIZOCA,,Rhizocarpon sp.,11,0,0,,0,0,,N,U,23590
NOTUSED,RHIZOCR,RHIZOCR,RHIZOCR,,Rhizocarpaceae,11,0,0,,0,0,,N,U,23562
MNIACEA,RHIZOMN,RHIZOMN,RHIZOMN,,Rhizomnium sp.,9,0,0,,0,0,leafy moss,N,U,20966
NOTUSED,RHIZOPL,RHIZOPL,RHIZOPL,,Rhizoplaca sp.,11,0,0,,0,0,rockbright lichens,N,U,23598
NOTUSED,LECAPET,RHIZPEL,RHIZPEL,,Lecanora peltata,11,0,0,,0,0,,,S,22912
NOTUSED,RHIZPEL,RHIZPEL,RHIZPEL,,Rhizoplaca peltata,11,0,0,,0,0,brown-eyed rockbright,N,U,23597
MNIACEA,MNIUPSE,RHIZPSE,RHIZPSE,,Mnium pseudopunctatum,9,0,0,,0,0,,,S,20656
MNIACEA,RHIZPSE,RHIZPSE,RHIZPSE,,Rhizomnium pseudopunctatum,9,0,0,,0,0,felted leafy moss,N,U,20964
MNIACEA,MNIUPUN,RHIZPUN,RHIZPUN,,Mnium punctatum,9,0,0,,0,0,,,S,20657
MNIACEA,RHIZPUN,RHIZPUN,RHIZPUN,,Rhizomnium punctatum,9,0,0,,0,0,dotted leafy moss,N,U,20965
NOTUSED,RHIZRIP,RHIZRIP,RHIZRIP,,Rhizocarpon riparium,11,0,0,,0,0,,N,U,23589
NOTUSED,RHIZCRY,RHIZSUP1,RHIZSUP,,Rhizocarpon crystalligenum,11,0,0,,0,0,,,S,23573
NOTUSED,RHIZSUP,RHIZSUP,RHIZSUP,,Rhizocarpon superficiale,11,0,0,,0,0,,N,U,23592
NOTUSED,RHIZSUP1,RHIZSUP1,RHIZSUP,,Rhizocarpon superficiale ssp. boreale,11,0,0,,0,0,,N,U,23593
NOTUSED,RHIZVIR,RHIZVIR,RHIZVIR,,Rhizocarpon viridiatrum,11,0,0,,0,0,,N,U,23594
ERICACE,RHODALB,RHODALB,RHODALB,,Rhododendron albiflorum,4,1,3,3,1,1,white-flowered rhododendron,N,U,14513
ERICACE,LEDUGRO,RHODGRO,RHODGRO,,Ledum groenlandicum,3,0,6,6,1,5,,,S,13878
ERICACE,LEDUPAL2,RHODGRO,RHODGRO,,Ledum palustre ssp. groenlandicum,3,0,0,,0,0,,,S,14367
ERICACE,RHODGRO,RHODGRO,RHODGRO,,Rhododendron groenlandicum,3,0,6,5,0,0,Labrador tea,N,U,24240
CRASSUA,RHODINT,RHODINT,RHODINT,,Rhodiola integrifolia,7,0,0,,0,0,roseroot,N,U,18939
CRASSUA,SEDUALA,RHODINT1,RHODINT,,Sedum alaskanum,7,0,0,,0,0,,,S,19191
CRASSUA,SEDUFRI,RHODINT1,RHODINT,,Sedum frigidum,7,0,0,,0,0,,,S,19195
CRASSUA,SEDUINT,RHODINT,RHODINT,,Sedum integrifolium,7,0,0,,0,0,,,S,19196
CRASSUA,SEDUINT1,RHODINT1,RHODINT,,Sedum integrifolium ssp. integrifolium,7,0,0,,0,0,roseroot,,S,19197
CRASSUA,SEDUROS1,RHODINT1,RHODINT,,Sedum rosea ssp. integrifolium,7,0,0,,0,0,,,S,19203
CRASSUA,SEDUROS2,RHODINT1,RHODINT,,Sedum rosea var. integrifolium,7,0,0,,0,0,,,S,19204
CRASSUA,RHODINT1,RHODINT1,RHODINT,,Rhodiola integrifolia ssp. integrifolia,7,0,0,,0,0,roseroot,N,U,24957
ERICACE,RHODLAP,RHODLAP,RHODLAP,,Rhododendron lapponicum,12,0,0,,0,0,Lapland rosebay,N,U,23978
ERICACE,RHODMAC,RHODMAC,RHODMAC,,Rhododendron macrophyllum,3,4,0,,1,1,Pacific rhododendron,N,U,14379
ERICACE,LEDUGLA,RHODNEO,RHODNEO,,Ledum glandulosum,3,0,0,,0,0,,,S,13877
ERICACE,RHODNEO,RHODNEO,RHODNEO,,Rhododendron neoglandulosum,3,0,0,,0,0,trapper's tea,N,U,24910
BRYACEA,RHODOBR,RHODOBR,RHODOBR,,Rhodobryum sp.,9,0,0,,0,0,,N,U,20968
ERICACE,RHODODE,RHODODE,RHODODE,,Rhododendron sp.,0,0,0,,0,0,,N,U,13671
BRYACEA,RHODROS,RHODROS,RHODROS,,Rhodobryum roseum,9,0,0,,0,0,rose-moss,N,U,20967
ERICACE,LEDUDEC,RHODTOM1,RHODTOM,,Ledum decumbens,3,0,0,,0,0,,,S,13876
ERICACE,LEDUPAL,RHODTOM1,RHODTOM,,Ledum palustre,3,0,0,,0,0,,,S,13879
ERICACE,LEDUPAL1,RHODTOM1,RHODTOM,,Ledum palustre ssp. decumbens,3,0,0,,0,0,,,S,14366
ERICACE,LEDUPAL3,RHODTOM1,RHODTOM,,Ledum palustre var. decumbens,3,0,0,,0,0,,,S,14368
ERICACE,RHODTOM1,RHODTOM1,RHODTOM,,Rhododendron tomentosum ssp. subarcticum,3,0,0,,0,0,northern Labrador tea,N,U,24241
ERICACE,RHODTOM,RHODTOM,RHODTOM,,Rhododendron tomentosum,3,0,0,,0,0,northern Labrador tea,N,U,24911
ANACARD,RHUS,RHUS,RHUS,,Rhus sp.,4,0,0,,0,0,,N,U,14517
ANACARD,RHUSGLA,RHUSGLA,RHUSGLA,,Rhus glabra,4,0,0,,0,0,smooth sumac,N,U,14515
ANACARD,RHUSTYP,RHUSTYP,RHUSTYP,,Rhus typhina,4,0,0,,0,0,staghorn sumac,E,U,25230
CYPERAC,RHYNALB,RHYNALB,RHYNALB,,Rhynchospora alba,6,0,6,6,1,5,white beak-rush,N,U,16093
CYPERAC,RHYNCAP,RHYNCAP,RHYNCAP,,Rhynchospora capillacea,6,0,0,,0,0,brown beak-rush,N,U,16094
CYPERAC,RHYNCHO,RHYNCHO,RHYNCHO,,Rhynchospora sp.,6,0,0,,0,0,,N,U,16095
BRACHYH,RHYNCHS,RHYNCHS,RHYNCHS,,Rhynchostegium sp.,9,0,0,,0,0,,,X,20971
