"Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at"
0.2,12.6,23.1,11.2,-6.6,0.3,8.5,1.4,5.52942908751142,4.7361984483945,4.72738781871234,5.43372200355424
0.3,14.3,25.4,12.7,-5.9,1.8,10.3,2.6,5.23110861685459,4.44265125649032,4.49980967033027,5.12989871492307
-0.8,10.7,21.1,9.8,-7.7,-0.9,7.6,0.5,5.5683445037611,4.78749174278205,4.70953020131233,5.4380793089232
0,13.1,23.8,11.7,-6.4,0.8,9.2,1.8,5.4249500174814,4.64439089914137,4.61512051684126,5.33753807970132
0.7,15,25.8,13.1,-5.7,2,10.3,2.7,5.28320372873799,4.48863636973214,4.53259949315326,5.23644196282995
-0.4,11.2,21.4,10,-7.3,-0.7,7.6,0.7,5.54126354515843,4.76217393479776,4.72738781871234,5.4380793089232
1.2,10.3,20.6,11.1,-4.5,0.8,8.7,2.5,6.58617165485467,5.89164421182577,5.28320372873799,6.3578422665081
1,12.7,23.3,12,-4.9,1.4,9.1,2.4,6.16120732169508,5.40717177146012,4.91265488573605,5.9427993751267
0.9,11,21.5,10.8,-5.5,0.4,8.3,1.7,6.30078579466324,5.59471137960184,5.09375020080676,6.12686918411419
0.9,10.8,21.2,11.1,-5.3,0.4,8.3,2,6.24416690066374,5.54126354515843,5.04342511691925,6.04973345523196
-1.5,5.8,15.5,7.1,-7.5,-3,5.6,-0.6,6.41345895716736,5.8171111599632,5.38449506278909,6.21860011969173
0.8,10,20.1,10.6,-5.1,0,8.1,1.9,6.45047042214418,5.79301360838414,5.25227342804663,6.21260609575152
-0.1,8,17.9,9.1,-6.1,-1.3,7.1,0.9,6.59304453414244,5.89715386763674,5.34233425196481,6.33505425149806
1.3,11,21.1,11.3,-4.5,0.6,8.5,2.5,6.47389069635227,5.81413053182507,5.2040066870768,6.25958146406492
1.1,10.6,19.4,10,-7.8,-0.6,7.2,0.5,6.37331978957701,5.78996017089725,5.67332326717149,6.56244409369372
-0.7,10.4,20.1,9.9,-11.5,-2.7,5.4,-1.9,6.40357419793482,5.53338948872752,4.89034912822175,6.40522845803084
-0.7,12.7,22.8,11.7,-12.3,-2,6,-1.8,5.88887795833288,4.8283137373023,4.65396035015752,6.0137151560428
3.7,11.7,20.3,11.5,-2.8,2.8,9.5,3.7,6.61338421837956,6.05443934626937,5.57594910314632,6.56807791141198
4.4,11.9,20,11.8,-0.1,4,10.5,5.4,6.88857245956536,6.12686918411419,5.4380793089232,6.5366915975913
4,11.9,19.9,11.6,0,3.9,10.4,5.3,6.76388490856244,6.30078579466324,5.55295958492162,6.5694814204143
1.9,9.5,18,9.8,-3.9,0.5,8.3,2.8,7.24279792279376,6.82219739062049,5.6970934865054,6.85646198459459
0.2,8.9,17.7,8.7,-8.5,-2.1,6.1,-0.5,6.45362499889269,5.89440283426485,5.7268477475872,6.63068338564237
-0.1,8.3,17.2,8.2,-8.9,-2.6,5.6,-0.9,6.51174532964473,5.95324333428778,5.75890177387728,6.6682282484174
2.7,11.5,19.7,10.9,-4.7,1.7,9,2.7,6.27476202124194,5.73009978297357,5.59098698051086,6.48157712927643
3.3,11.4,19.6,10.9,-3.1,2.2,9.3,3.5,6.44730586254121,5.88610403145016,5.62401750618734,6.5510803350434
2.4,10.3,18.7,10.1,-4.7,0.8,8.2,2.2,6.46146817635372,5.89715386763674,5.66296048013595,6.58202513889283
3.7,11.9,20,11.4,-2.5,3.1,10,4.1,6.31173480915291,5.74939298590825,5.55295958492162,6.45990445437753
4.1,12.2,20.4,11.7,-1.6,3.7,10.5,4.8,6.33505425149806,5.77765232322266,5.53733426701854,6.45990445437753
2.4,10.7,19.1,10.3,-4.1,1.1,8.4,2.5,6.41999492814714,5.91079664404053,5.64897423816121,6.55677835615804
2.8,11.3,19.9,10.9,-3.7,1.8,8.9,2.9,6.60258789218934,6.13339804299665,5.75890177387728,6.59850902861452
2.6,10,18.7,10.4,-3.4,0.9,8.7,3.1,6.88448665204278,6.35957386867238,5.75890177387728,6.64898455002478
3.6,11.2,20,11.3,-1.9,2.3,9.5,4,6.61204103483309,6.25382881157547,5.50533153593236,6.5366915975913
2.3,10.7,19.8,10.5,-4.3,0.9,8.4,2.4,6.93049476595163,6.49677499018586,5.88610403145016,6.84587987526405
1.9,12.3,21.8,11.5,-7.8,0.5,8.2,1.2,5.87493073085203,5.02388052084628,4.82028156560504,5.87773578177964
3.2,11.5,20.2,11.2,-3.5,2.1,9.2,3.3,6.46302945692067,6.00881318544259,5.50125821054473,6.41345895716736
0.7,9.3,18.1,9,-8.6,-1.9,6.1,-0.5,6.72743172485086,6.19031540585315,5.61677109766657,6.68336094576627
2.1,11.4,20.4,10.8,-7.5,-0.1,7.4,0.7,6.54821910276237,6.06610809010375,5.54126354515843,6.52209279817015
3.8,13.4,22.3,12.6,-6.1,2.3,9.4,2.4,6.35437004079735,5.6937321388027,5.26785815906333,6.35088571671474
3.9,12.3,21,11.9,-2.1,3.3,10,4.3,6.361302477573,5.91350300563827,5.43372200355424,6.30627528694802
4.1,11.8,20.8,11.9,-0.7,3.4,10.3,5,6.4723462945009,6.30444880242198,5.47646355193151,6.41345895716736
4.9,12.7,22.2,12.9,0.2,4.4,11.1,5.6,6.65672652417839,6.17170059741091,5.57594910314632,6.56526497003536
0.4,9.9,19.6,9.9,-6,-0.2,7.6,1.3,6.39024066706535,5.71702770140622,5.59471137960184,6.34388043412633
0.2,9.3,18.9,9.5,-6.5,-0.7,7.3,1,6.37672694789863,5.71702770140622,5.57972982598622,6.30809844150953
-0.5,8.1,17.6,8.4,-7.3,-1.8,6.4,0.1,6.38519439899773,5.7268477475872,5.57972982598622,6.32256523992728
4.8,12.3,21.1,12.4,-0.5,3.5,10.7,5.1,6.48157712927643,6.04500531403601,5.47646355193151,6.38687931936265
3.9,11.3,20.2,11.6,-1.7,2.5,9.9,4.3,6.58202513889283,6.03548143252476,5.54517744447956,6.46458830368996
2.2,9.1,18.1,10.2,-4,0,7.9,2.7,6.71659477352098,6.43294009273918,5.56452040732269,6.53378883793334
1.2,9.8,20,10.8,-4.4,0.6,8.6,2.5,6.9177056098353,6.42162226780652,5.80814248998044,6.78332520060396
2.8,11.3,20.9,11.7,-2.6,2,9.7,3.8,6.85540879860993,6.37161184723186,5.83188247728352,6.75110146893676
4.7,13.3,22.7,13.3,-0.2,4.3,11.5,5.7,6.69950034016168,6.22851100359118,5.6970934865054,6.61069604471776
3.8,9.1,16.7,10.6,-1.9,0.8,7.6,3.3,7.58120982619635,7.02375895473844,6.30809844150953,7.43070708254597
2.1,7.5,16.3,9.3,-3.8,-0.6,6.6,2.2,7.80710329012598,7.34987370473834,6.16751649088834,7.53422832627409
6,11.4,17.9,12.7,0.5,3,9.4,5.2,7.14834574390007,6.60394382460047,5.98141421125448,6.98378996525813
3.1,10,18.5,10.6,-1.7,2.2,9.1,4.2,7.1693500166706,6.71295620067707,5.62401750618734,6.70808408385307
4.5,11.7,19,11.6,0.6,4.2,10.5,5.7,7.04141166379481,6.50279004591562,5.71373280550937,6.66440902035041
4.7,11.6,19.1,11.8,0.1,4,10.3,5.6,6.94985645500077,6.1779441140506,5.5834963087817,6.59714570188665
6.1,11.8,18.1,12.6,0.9,3.9,9.7,5.6,6.45990445437753,5.86078622346587,5.30826769740121,6.38012253689976
-2,12.4,24,10.9,-11.3,-1.1,8,-1.4,4.77068462446567,4.54329478227,4.84418708645859,4.58496747867057
-1.4,13.4,24.9,11.7,-11,-0.6,8.5,-1,4.60517018598809,4.43081679884331,4.77068462446567,4.44265125649032
-1.5,13.4,24.8,11.7,-11,-0.6,8.5,-1,4.60517018598809,4.4188406077966,4.76217393479776,4.43081679884331
-0.8,11.6,23.2,11.1,-8.4,-0.2,8.5,0.2,5.14749447681345,4.96284463025991,4.90527477843843,4.80402104473326
0.3,14.8,26.5,13.3,-6.7,1.1,9.4,1.4,4.90527477843843,4.8283137373023,4.80402104473326,4.59511985013459
-1.1,12,23.5,11.1,-8,-0.6,7.9,0,5.3890717298165,5.06890420222023,4.91998092582813,5.12396397940326
-0.5,12.5,24.4,12.1,-8.7,-0.2,8.4,0.1,4.96284463025991,4.75359019110636,4.76217393479776,4.52178857704904
-1.7,9.9,21.3,9.3,-7.2,-0.5,8.3,0.6,6.1779441140506,5.74300318780948,5.34233425196481,5.93753620508243
-0.7,11.3,22.8,10.3,-6.3,0.4,9.4,1.5,5.75890177387728,5.40267738187228,5.19849703126583,5.54126354515843
-2.3,9.6,21.2,9.1,-10.1,-1.5,7.6,-1,5.31811999384422,5.04985600724954,4.99721227376411,5.20948615284142
-0.8,13.5,25.1,12,-9.8,-0.1,8.5,-0.5,4.57471097850338,4.52178857704904,4.72738781871234,4.45434729625351
-2.5,9.5,21.2,9.2,-10.4,-1.4,7.9,-1,5.2257466737132,4.93447393313069,4.969813299576,5.01063529409626
-5.3,6.4,18,6.8,-14.2,-4.7,4.8,-4.1,4.56434819146784,4.89034912822175,5.35658627467201,4.53259949315326
-2.8,8,18.9,7.7,-9.5,-2.6,6.6,-1.1,5.66296048013595,5.38449506278909,5.37527840768417,5.52545293913178
-3.1,9.6,20.4,7.8,-9.7,-1.2,8.2,-0.3,5.78689738136671,5.45958551414416,5.68697535633982,5.73979291217923
-3.4,8.9,19.8,7.3,-9.9,-1.6,7.8,-0.7,5.94542060860658,5.56068163101553,5.67675380226828,5.87493073085203
-5.2,4.8,15.4,4.5,-11.6,-4,5.7,-2.6,5.8664680569333,5.73979291217923,5.6937321388027,5.88887795833288
-4.5,6.7,17.4,5.9,-11,-3,6.5,-1.8,5.75890177387728,5.5834963087817,5.61312810638807,5.77455154554441
-5.1,5.5,16.2,5,-11.4,-3.6,6.1,-2.3,5.87773578177964,5.72031177660741,5.67332326717149,5.8805329864007
-4,6.3,16.6,5.7,-11,-3.3,6.4,-2,5.88887795833288,5.63121178182137,5.67332326717149,5.88887795833288
-4.6,4.7,14.8,4.5,-11.4,-4.1,5.5,-2.7,6.01126717440416,5.78074351579233,5.72358510195238,6.01126717440416
-4.9,4.1,14.3,4.1,-11.6,-4.3,5.4,-2.9,6.04973345523196,5.82304589548302,5.73657229747919,6.04500531403601
-1.8,12,23.5,9.7,-8.3,0,9.7,1.2,5.57215403217776,5.02388052084628,5.2257466737132,5.4510384535657
-4.1,6.3,17.1,5.6,-10.8,-2.9,6.9,-1.6,6.17378610390194,5.54126354515843,5.46383180502561,6.02586597382531
-4.2,5.7,16.3,5.6,-11.1,-3.7,6,-2.1,5.90263333340137,5.39362754635236,5.51745289646471,5.83188247728352
-4.8,5.8,16.2,5,-11.1,-3.2,6.4,-2,6.31716468674728,5.66296048013595,5.50125821054473,6.13988455222626
-3.1,7.8,18.2,6.6,-10.6,-2.2,7.4,-1.1,6.03787091992214,5.42053499927229,5.44673737166631,5.89164421182577
-3.7,6.4,16.9,5.7,-11,-2.9,6.8,-1.7,6.16961073249146,5.50938833662798,5.46806014113513,6.00635315960173
-4.6,6.2,16.7,5.3,-10.7,-2.9,6.7,-1.7,6.35957386867238,5.64190707093811,5.54126354515843,6.18001665365257
-4.7,6.9,17.7,5.7,-10.5,-2.5,7,-1.4,6.24997524225948,5.54907608489522,5.48479693349065,6.06842558824411
-4.6,5.2,15.7,4.8,-11.1,-3.6,6.1,-2.3,6.17586727010576,5.87773578177964,5.83188247728352,6.14418563412565
-5.5,3.2,13.6,3.3,-11.7,-4.6,5.2,-3.2,6.35610766069589,6.01615715969835,5.92958914338989,6.30627528694802
-5.4,3.5,13.9,3.5,-11.6,-4.5,5.4,-3.1,6.33150184989369,5.99146454710798,5.92157841964382,6.2841341610708
-3.1,9.8,19.8,8.1,-11.7,-2.2,6.2,-1.3,4.77068462446567,4.31748811353631,4.90527477843843,4.91265488573605
-4,7.6,17.5,6.4,-11.5,-3.1,5.4,-1.8,5.2040066870768,4.62497281328427,5.00394630594546,5.24702407216049
-3.8,7.9,17.7,6.6,-11.5,-3,5.5,-1.8,5.19849703126583,4.62497281328427,5.00394630594546,5.26269018890489
-4.6,5.6,15.4,4.8,-11.5,-4.1,4.7,-2.4,5.6021188208797,4.91998092582813,5.10594547390058,5.55295958492162
-3.8,7.5,17.3,6.3,-11.5,-3.2,5.4,-1.9,5.29330482472449,4.69134788222914,5.03043792139244,5.34233425196481
-4,7.9,17.8,6.5,-11.6,-3,5.5,-1.8,5.14749447681345,4.61512051684126,5.02388052084628,5.23644196282995
-3.3,10.2,20.2,8.4,-12,-2.1,6.4,-1.1,4.81218435537242,4.35670882668959,4.87519732320115,4.93447393313069
-4.8,8.2,18.6,6.8,-12.7,-3.6,5.3,-1.9,5.23110861685459,4.70048036579242,5.14166355650266,5.24702407216049
-4.8,8.3,18.6,6.8,-12.7,-3.5,5.4,-1.9,5.22035582507832,4.69134788222914,5.13579843705026,5.23644196282995
-5,8.1,18.5,6.7,-12.9,-3.7,5.3,-2,5.25227342804663,4.70048036579242,5.14749447681345,5.26269018890489
-5,8.2,18.6,6.8,-12.9,-3.6,5.4,-1.9,5.2257466737132,4.69134788222914,5.12989871492307,5.24174701505964
-5,8.2,18.6,6.8,-12.8,-3.6,5.4,-1.9,5.23110861685459,4.70048036579242,5.12989871492307,5.24174701505964
-5,8.2,18.6,6.8,-12.8,-3.6,5.4,-1.9,5.23110861685459,4.70048036579242,5.13579843705026,5.24174701505964
-6.7,6.9,17.3,5.2,-13.9,-4.4,4.3,-3.2,5.37989735354046,4.96284463025991,5.31320597904179,5.48063892334199
-6.7,6.9,17.3,5.2,-13.9,-4.4,4.3,-3.2,5.37527840768417,4.96284463025991,5.31320597904179,5.48063892334199
-4.7,7.3,17.5,6,-13.1,-4.3,4.7,-2.6,5.35658627467201,4.85981240436167,5.25227342804663,5.40717177146012
-4.1,8.7,18.9,7.1,-12.3,-3.2,5.7,-1.6,5.19849703126583,4.71849887129509,5.15905529921453,5.27299955856375
-3.7,9.1,19.1,7.5,-11.9,-2.8,5.9,-1.7,4.95582705760126,4.38202663467388,4.97673374242057,5.03043792139244
-4.7,7.7,17.9,6.4,-12.8,-4,5.1,-2.2,5.33753807970132,4.8283137373023,5.21493575760899,5.37989735354046
-4.5,8.4,18.7,6.9,-12.7,-3.4,5.4,-1.8,5.20948615284142,4.70953020131233,5.12989871492307,5.25749537202778
-4.9,8.4,18.9,6.9,-12.9,-3.5,5.5,-1.9,5.18738580584075,4.66343909411207,5.08759633523238,5.21493575760899
-4,8.5,19.8,7.6,-13.1,-3.6,5.6,-2.7,5.39816270151775,5.03043792139244,5.31811999384422,5.28320372873799
-4.2,8.7,19.9,7.6,-13.5,-3.6,5.5,-3.1,5.31320597904179,4.92725368515721,5.29831736654804,5.13579843705026
-3.5,7.4,18,6.3,-9.4,-2.2,7.3,-1.1,5.99396142730657,5.52942908751142,5.42053499927229,5.78382518232974
-2.7,8.7,19.5,7.5,-8.4,-1.3,8.2,-0.1,5.87773578177964,5.42053499927229,5.33271879326537,5.64897423816121
-2.1,10.6,22.6,9.5,-8.5,-0.5,9.1,0.5,5.76205138278018,5.15329159449778,5.27299955856375,5.50125821054473
-4.6,8.6,20,7.4,-11.4,-2.4,6.4,-1.6,5.84932477994686,5.27299955856375,5.47227067367148,5.61677109766657
5,12.5,20.8,13.1,-0.5,3.7,10.8,5.5,6.69332366826995,6.23441072571837,5.62040086571715,6.47389069635227
5,12.5,20.8,13.1,-0.5,3.7,10.8,5.5,6.69332366826995,6.23441072571837,5.62040086571715,6.47389069635227
3.9,11.1,19.4,11.8,-1.6,2.4,9.8,4.6,6.87523208727658,6.44888939414686,5.89715386763674,6.66185474054531
4,11.1,19.5,11.8,-1.6,2.4,9.8,4.7,6.87316383421252,6.44730586254121,5.89440283426485,6.66057514983969
5.8,12.9,21.1,13.6,0.5,4.7,11.7,6.3,6.71174039505618,6.17586727010576,5.49306144334055,6.48157712927643
6.2,13.4,21.4,14,0.8,5.1,12,6.6,6.55535689181067,6.01859321449623,5.34710753071747,6.32076829425058
5.7,13.4,21.7,13.9,0,4.4,11.2,5.9,6.5366915975913,6.07073772800249,5.42934562895444,6.30261897574491
5,12.6,21,13.2,-0.5,3.8,10.8,5.6,6.69208374250663,6.24027584517077,5.61677109766657,6.45833828334479
6.4,13.7,21.6,14.1,0.9,5.3,12.1,6.8,6.58479139238572,6.02344759296103,5.35658627467201,6.31896811374643
2.6,10.9,20.6,11.3,-2.4,1.2,9.2,3.6,6.90875477931522,6.14203740558736,5.22035582507832,6.69084227741856
5.5,12.6,20.7,13.3,0.1,4.4,11.4,6.1,6.71295620067707,6.18001665365257,5.4971682252932,6.47850964220857
4.7,11.7,20.4,12.5,-0.5,3.5,10.6,5.4,7.09672137849476,6.63068338564237,5.86078622346587,6.93634273583405
4.8,11.8,20.4,12.6,-0.5,3.6,10.7,5.5,7.09506437728713,6.62936325343745,5.86078622346587,6.93537044601511
3.8,12.5,21.7,12.5,-1.3,2.5,9.9,4.3,6.6682282484174,5.90808293816893,4.94875989037817,6.42324696353352
5.6,12.7,20.8,13.4,0.2,4.5,11.4,6.2,6.69826805411541,6.16120732169508,5.48479693349065,6.46146817635372
-2.1,12.1,23.8,10.7,-11.4,-1.2,7.9,-1.4,4.80402104473326,4.56434819146784,4.85981240436167,4.60517018598809
-3.7,9.1,20.8,8.6,-12.7,-3,6.2,-2.8,5.0998664278242,4.87519732320115,5.08759633523238,4.88280192258637
-3.4,9.7,21.4,9,-12.6,-2.7,6.3,-2.6,4.98360662170834,4.74493212836325,4.97673374242057,4.76217393479776
-4.2,7.9,19.7,7.8,-13.2,-3.6,5.4,-3.3,5.10594547390058,5.06259503302697,5.27811465923052,4.89783979995091
-5,6.6,18.6,6.6,-13.3,-3.9,5.4,-3.4,5.27299955856375,5.08140436498446,5.19849703126583,4.94875989037817
-5.6,5.7,17.7,5.7,-13.8,-4.5,5,-3.8,5.25227342804663,5.17048399503815,5.51342874616498,4.99043258677874
-3.4,9.3,21,9,-12.9,-3,6.1,-2.9,4.97673374242057,4.83628190695148,5.14749447681345,4.79579054559674
-3,10.3,22,9.5,-12.3,-2.3,6.9,-2.2,4.98360662170834,4.77068462446567,5.02388052084628,4.77068462446567
-2.7,10.9,22.4,9.9,-12.6,-2.3,6.6,-2.5,4.74493212836325,4.63472898822964,5.03695260241363,4.58496747867057
-2.7,11.2,22.8,10,-12.4,-2.1,6.8,-2.3,4.64439089914137,4.46590811865458,4.87519732320115,4.46590811865458
-2.8,11.2,22.9,10,-12.3,-2,6.9,-2.2,4.63472898822964,4.44265125649032,4.88280192258637,4.44265125649032
-2.3,11.9,23.5,10.6,-11.7,-1.4,7.7,-1.6,4.70953020131233,4.46590811865458,4.79579054559674,4.51085950651685
-3.5,10.1,21.3,8.5,-12.7,-2.7,6.4,-2.6,4.82028156560504,4.67282883446191,5.07517381523383,4.70048036579242
-1.7,12.4,23.9,10.9,-10.7,-1,7.9,-1.4,4.60517018598809,4.62497281328427,4.89034912822175,4.55387689160054
-1.8,12.2,23.7,10.7,-10.8,-1.1,7.8,-1.4,4.65396035015752,4.65396035015752,4.91265488573605,4.59511985013459
-1.7,12.4,24,10.9,-10.7,-1,7.9,-1.3,4.60517018598809,4.63472898822964,4.89034912822175,4.55387689160054
-1.9,11.9,23.4,10.5,-10.9,-1.2,7.7,-1.5,4.70048036579242,4.70048036579242,4.94875989037817,4.63472898822964
-1.2,13.1,24.6,11.5,-10.3,-0.6,8.3,-1,4.52178857704904,4.54329478227,4.78749174278205,4.47733681447821
-1.3,12.9,24.4,11.3,-10.4,-0.6,8.3,-1,4.53259949315326,4.57471097850338,4.81218435537242,4.48863636973214
-1.3,13,24.5,11.4,-10.4,-0.7,8.3,-1.1,4.53259949315326,4.56434819146784,4.8283137373023,4.48863636973214
-1.5,12.6,24.2,11.1,-10.6,-0.9,8,-1.3,4.54329478227,4.59511985013459,4.85981240436167,4.49980967033027
-1.4,12.9,24.5,11.3,-10.4,-0.7,8.2,-1.1,4.49980967033027,4.57471097850338,4.83628190695148,4.46590811865458
-1.3,13.2,24.7,11.5,-10.5,-0.7,8.2,-1.2,4.56434819146784,4.53259949315326,4.79579054559674,4.47733681447821
-2.6,10.9,22.5,9.8,-12,-2,7.1,-2,4.93447393313069,4.7361984483945,4.969813299576,4.74493212836325
-2.4,11.4,23.1,10.3,-11.9,-1.7,7.3,-1.8,4.8283137373023,4.61512051684126,4.89783979995091,4.62497281328427
-1.2,13.2,24.7,11.5,-10.5,-0.7,8.2,-1.2,4.56434819146784,4.53259949315326,4.77912349311153,4.47733681447821
-1.3,13.2,24.7,11.5,-10.6,-0.8,8.1,-1.2,4.58496747867057,4.52178857704904,4.78749174278205,4.46590811865458
-1.4,13,24.5,11.3,-10.7,-0.9,8.1,-1.3,4.60517018598809,4.55387689160054,4.82028156560504,4.49980967033027
-1.1,13.5,25,11.8,-10.5,-0.7,8.3,-1.2,4.56434819146784,4.51085950651685,4.75359019110636,4.45434729625351
-1.1,13.4,24.9,11.7,-10.5,-0.7,8.2,-1.2,4.57471097850338,4.51085950651685,4.76217393479776,4.45434729625351
-1.2,13.4,24.9,11.7,-10.6,-0.7,8.2,-1.2,4.58496747867057,4.51085950651685,4.77912349311153,4.45434729625351
-1.1,13.4,24.9,11.7,-10.5,-0.7,8.3,-1.2,4.56434819146784,4.51085950651685,4.76217393479776,4.45434729625351
-1.1,13.5,25,11.7,-10.5,-0.6,8.3,-1.1,4.55387689160054,4.49980967033027,4.75359019110636,4.44265125649032
-1.3,13.1,24.6,11.4,-10.6,-0.8,8.1,-1.2,4.57471097850338,4.53259949315326,4.79579054559674,4.47733681447821
6,11.6,18.4,12.5,0.8,3.5,9.6,5.5,6.64248680136726,6.05443934626937,5.39362754635236,6.53087762772588
6,11.6,18.4,12.5,0.8,3.5,9.6,5.5,6.64768837356333,6.06145691892802,5.39362754635236,6.53524127101366
6,11.6,18.3,12.5,0.9,3.6,9.6,5.5,6.62539236800796,6.03068526026126,5.37989735354046,6.51471269087253
6,11.7,18.4,12.5,0.9,3.5,9.6,5.5,6.67582322163485,6.06145691892802,5.39816270151775,6.55535689181067
6.3,11.6,18.1,12.9,1,3.4,9.6,5.6,7.1420365747068,6.62671774924902,5.98393628068719,7.0057890192535
5.1,10.5,17.2,11.9,-0.4,2.2,8.6,4.5,7.39018142822643,6.85646198459459,6.13772705408623,7.23705902612474
5.5,11.1,17.9,12.1,0,2.7,9.1,4.8,7.08757370555797,6.48463523563525,5.77144112313002,6.89162589705225
5.5,11.1,17.9,12.1,0,2.7,9.1,4.8,7.09340462586877,6.49072353450251,5.77455154554441,6.89669433162271
7,11.9,17.8,13,1.8,4.1,10,6.3,6.97166860472579,6.4831073514572,5.86078622346587,6.80128303447162
-2,11.6,23.1,10.4,-10.9,-1.3,7.7,-1.5,4.7361984483945,4.76217393479776,4.99721227376411,4.70048036579242
-1.9,11.8,23.3,10.5,-11.1,-1.2,7.7,-1.5,4.82028156560504,4.77912349311153,4.98360662170834,4.74493212836325
-1.7,12.4,24,11,-10.8,-0.9,7.9,-1.3,4.63472898822964,4.67282883446191,4.91265488573605,4.59511985013459
-1.8,12.1,23.6,10.7,-10.8,-1.1,7.8,-1.4,4.63472898822964,4.67282883446191,4.93447393313069,4.59511985013459
-1.6,12.5,24,11,-10.6,-0.9,8,-1.3,4.54329478227,4.61512051684126,4.89034912822175,4.52178857704904
-1.2,10.8,22.3,10.3,-9.4,-0.8,7.9,-0.4,5.42053499927229,5.14749447681345,5.03695260241363,5.19849703126583
-0.2,12.8,24.3,11.8,-7.7,0.8,9.2,0.8,5.26269018890489,4.91998092582813,4.89034912822175,5.01727983681492
-0.1,12.3,23.9,11.3,-6.2,0.5,9.1,1.4,5.68357976733868,5.50938833662798,5.27299955856375,5.50533153593236
-0.4,11.9,23.5,11,-6.4,0.3,9,1.3,5.74300318780948,5.54517744447956,5.28826703069454,5.55295958492162
-0.4,11.9,23.4,11,-6.4,0.3,9,1.2,5.75257263882563,5.54907608489522,5.29330482472449,5.56068163101553
0.2,12.8,24.7,12.2,-7.1,0.2,8.5,0.8,5.39816270151775,5.26785815906333,5.14749447681345,5.2040066870768
0.3,13,24.9,12.3,-6.8,0.4,8.7,1.1,5.40267738187228,5.26785815906333,5.12396397940326,5.20948615284142
1,14.1,26.1,13.3,-6.3,0.9,9,1.3,5.19295685089021,5.0998664278242,5.01727983681492,5.02388052084628
0.9,14,26,13.2,-6.4,0.9,9,1.3,5.2257466737132,5.12396397940326,5.03043792139244,5.04985600724954
0.4,13.3,25.1,12.3,-5.6,1.2,9.6,1.9,5.31320597904179,5.34233425196481,5.17048399503815,5.24702407216049
0.4,13.3,25.1,12.3,-5.6,1.2,9.6,1.9,5.31320597904179,5.34233425196481,5.17048399503815,5.24702407216049
0.5,13.6,25.3,12.5,-5.5,1.3,9.7,2,5.25749537202778,5.30330490805908,5.14749447681345,5.2040066870768
0.6,13.6,25.4,12.6,-5.4,1.4,9.7,2,5.24174701505964,5.29831736654804,5.13579843705026,5.19295685089021
-1.2,11.6,23.2,10.7,-9.7,-1.1,7.6,-1,5.15905529921453,5.01727983681492,4.969813299576,5.04342511691925
-1.2,11.7,23.3,10.7,-9.7,-1.1,7.7,-0.9,5.14749447681345,5.00394630594546,4.969813299576,5.03043792139244
6.2,11.8,18.7,12.8,1,3.6,9.7,5.7,6.75576892198425,6.16331480403464,5.42053499927229,6.62007320653036
6.2,11.9,18.8,12.8,1.1,3.7,9.8,5.7,6.68710860786651,6.10924758276437,5.36597601502185,6.55961523749324
6.3,11.9,18.3,12.7,1.3,4,9.9,5.9,6.48463523563525,5.88332238848828,5.33271879326537,6.39692965521615
5.2,10.9,17.7,11.9,-0.2,2.5,8.9,4.6,7.14045304310116,6.53087762772588,5.78689738136671,6.93244789157251
5.5,11.1,17.8,12.1,0.1,2.7,9.1,4.8,7.07665381544395,6.46769872610435,5.74300318780948,6.87523208727658
-1.8,9.5,20.6,8.8,-7.2,-0.3,9,0.9,5.93753620508243,5.50533153593236,5.28320372873799,5.7268477475872
2.8,9.7,15.7,9.9,-2.4,1.6,9.1,4,6.92755790627832,6.58063913728495,6.24997524225948,7.09754885061479
2.8,9.7,15.7,9.9,-2.4,1.6,9.1,4,6.92755790627832,6.58063913728495,6.24997524225948,7.09754885061479
2.8,9.7,15.7,9.9,-2.4,1.6,9.1,4,6.92755790627832,6.58063913728495,6.24997524225948,7.09754885061479
-0.9,12.4,24.1,11.3,-9.4,-0.7,8,-0.7,5.01063529409626,4.89034912822175,4.91265488573605,4.91265488573605
-4.2,6.1,17.6,6.2,-10.7,-2.9,6.9,-1.8,5.57215403217776,5.26785815906333,5.0998664278242,5.36129216570943
-0.5,13.4,25.2,12.1,-9.3,0,8.5,-0.2,4.75359019110636,4.63472898822964,4.86753445045558,4.66343909411207
-0.6,13.3,25,12,-9.3,0,8.5,-0.3,4.77912349311153,4.65396035015752,4.87519732320115,4.68213122712422
-0.6,13.1,24.9,11.9,-9.3,-0.1,8.4,-0.3,4.81218435537242,4.68213122712422,4.89034912822175,4.70953020131233
-1.4,10.1,21.6,10.2,-10.2,-1.8,6.9,-1.4,4.91998092582813,4.80402104473326,4.76217393479776,4.58496747867057
-0.5,13.2,24.8,12.3,-8.5,-0.2,7.8,-0.2,4.76217393479776,4.68213122712422,4.7361984483945,4.45434729625351
-0.5,13.2,24.8,12.3,-8.5,-0.2,7.8,-0.2,4.77912349311153,4.68213122712422,4.74493212836325,4.46590811865458
-0.5,13.2,24.8,12.3,-8.5,-0.2,7.8,-0.2,4.77912349311153,4.68213122712422,4.74493212836325,4.46590811865458
