"","bgc","ss_nospace","suitability","spp","newsuit","mod","outrange","PlotNumber","Species","TotalA","TotalB","NutrientRegime_clean","MoistureRegime_clean","Elevation","SlopeGradient","Aspect","MesoSlopePosition","Latitude","Longitude","SuccessionalStatus","StructuralStage","SiteUnit","newsuit_ord","TotalAB"
"4933","ESSFmw1","ESSFmw1/110",NA,"Ba",2,"inputed",NA,"DM2128","ABIEAMA",24,10,"C",5,1240,30,334,"LW",49.640327374337,-121.091433724976,"YS","4",NA,"2",34
"4934","ESSFmw1","ESSFmw1/110",NA,"Hw",3,"inputed",NA,"DM2128","TSUGHET",0,3,"C",5,1240,30,334,"LW",49.640327374337,-121.091433724976,"YS","4",NA,"3",3
"4935","ESSFmw1","ESSFmw1/103",NA,"Pa",3,"inputed",NA,"DM2109","PINUALB",0,1.10000002384186,"B",2,1415,7,315,"CR",49.5388420187121,-120.963865328866,"MC","6",NA,"3",1.10000002384186
"4936","ESSFmw1","ESSFmw1/103",NA,"Ba",3,"inputed",NA,"DM2109","ABIEAMA",0,0.5,"B",2,1415,7,315,"CR",49.5388420187121,-120.963865328866,"MC","6",NA,"3",0.5
"4938","ESSFmw1","ESSFmw1/110",NA,"Ba",2,"inputed",NA,"DM2106","ABIEAMA",0,11,"C",4,1515,8,40,"MD",49.4621839695424,-120.898700005635,"PS","4",NA,"2",11
"4941","ESSFmw1","ESSFmw1/110",NA,"Ba",2,"inputed",NA,"DM2100","ABIEAMA",0,1.5,"C",5,1150,44,128,"LW",49.9287620212462,-121.233520062786,"MC","6",NA,"2",1.5
"4942","ESSFmw1","ESSFmw1/104",NA,"Pw",4,"inputed",NA,"DM2097","PINUMON",0,0.5,"C",2,1370,28,176,"UP",49.5575784951295,-120.936369787615,"MC","6",NA,"4",0.5
"4946","CWHvm1","CWHvm1/101",NA,"Hm",2,"inputed",NA,"DM055","TSUGMER",10,0,"B",3,40,40,340,"LW",53.97499847,-129.75830078,"YCC",NA,NA,"2",10
"4947","CWHvm1","CWHvm1/111",NA,"Hm",2,"inputed",NA,"DM055","TSUGMER",10,0,"B",3,40,40,340,"LW",53.97499847,-129.75830078,"YCC",NA,NA,"2",10
"4948","CWHvm1","CWHvm1/111.2",NA,"Hm",2,"inputed",NA,"DM055","TSUGMER",10,0,"B",3,40,40,340,"LW",53.97499847,-129.75830078,"YCC",NA,NA,"2",10
"4949","CWHvm3","CWHvm3/101",NA,"Hm",2,"inputed",NA,"DM055","TSUGMER",10,0,"B",3,40,40,340,"LW",53.97499847,-129.75830078,"YCC",NA,NA,"2",10
"4950","CWHvm3","CWHvm3/111",NA,"Hm",2,"inputed",NA,"DM055","TSUGMER",10,0,"B",3,40,40,340,"LW",53.97499847,-129.75830078,"YCC",NA,NA,"2",10
"4951","CWHvm3","CWHvm3/111.2",NA,"Hm",2,"inputed",NA,"DM055","TSUGMER",10,0,"B",3,40,40,340,"LW",53.97499847,-129.75830078,"YCC",NA,NA,"2",10
"4958","CWHvm3","CWHvm3/103",NA,"Hm",2,"inputed",NA,"DM054","TSUGMER",20,15,"B",1,70,2,140,"CR",53.97499847,-129.75830078,"MCC",NA,"CWH vm 3 /103","2",35
"4959","CWHvm3","CWHvm3/103",NA,"Hm",2,"inputed",NA,"DM054","TSUGMER",20,15,"B",1,70,2,140,"CR",53.97499847,-129.75830078,"MCC",NA,"CWH vm 3 /103","2",35
"4962","CWHvm3","CWHvm3/103",NA,"Yc",2,"inputed",NA,"DM054","CALLNOO",15,10,"B",1,70,2,140,"CR",53.97499847,-129.75830078,"MCC",NA,"CWH vm 3 /103","2",25
"4963","CWHvm3","CWHvm3/103",NA,"Yc",2,"inputed",NA,"DM054","CALLNOO",15,10,"B",1,70,2,140,"CR",53.97499847,-129.75830078,"MCC",NA,"CWH vm 3 /103","2",25
"4964","CWHvm3","CWHvm3/111.1",NA,"Hm",2,"inputed",NA,"DM045","TSUGMER",15,0,"B",5,260,75,90,"MD",54.25833892,-129.59170532,"MEC",NA,"CWH vm 3 /111.1","2",15
"4965","MHmm1","MHmm1/104",NA,"Cw",3,"inputed",NA,"DM043","THUJPLI",20,0,"B",3,250,3,192,"UP",54.25833892,-129.59170532,"MCC",NA,NA,"3",20
"4966","CWHvm3","CWHvm3/112.2",NA,"Hm",3,"inputed",NA,"DM035","TSUGMER",5,0,"D",6,30,38,274,"LW",54.125,-129.60830688,"MEC",NA,"CWH vm 3 /112.2","3",5
"4967","CWHvm3","CWHvm3/112.2",NA,"Hm",3,"inputed",NA,"DM035","TSUGMER",5,0,"D",6,30,38,274,"LW",54.125,-129.60830688,"MEC",NA,"CWH vm 3 /112.2","3",5
"4968","CWHvm3","CWHvm3/112.2",NA,"Hm",3,"inputed",NA,"DM035","TSUGMER",5,0,"D",6,30,38,274,"LW",54.125,-129.60830688,"MEC",NA,"CWH vm 3 /112.2","3",5
"4969","CWHvm3","CWHvm3/112.2",NA,"Hm",3,"inputed",NA,"DM035","TSUGMER",5,0,"D",6,30,38,274,"LW",54.125,-129.60830688,"MEC",NA,"CWH vm 3 /112.2","3",5
"4970","CWHvm4","CWHvm4/110",NA,"Dr",2,"inputed",NA,"DM031","ALNURUB",15,0,"C",1,375,90,230,"UP",54.125,-129.60830688,"YEC",NA,"CWH vm 4 /110","2",15
"4971","CWHvm4","CWHvm4/110",NA,"Dr",2,"inputed",NA,"DM031","ALNURUB",15,0,"C",1,375,90,230,"UP",54.125,-129.60830688,"YEC",NA,"CWH vm 4 /110","2",15
"4972","CWHvm3","CWHvm3/110",NA,"Hm",2,"inputed",NA,"DM029","TSUGMER",25,0,"D",3,150,60,250,"UP",54.125,-129.60830688,"MEC",NA,"CWH vm 3 /110","2",25
"4973","CWHvm3","CWHvm3/110",NA,"Hm",2,"inputed",NA,"DM029","TSUGMER",25,0,"D",3,150,60,250,"UP",54.125,-129.60830688,"MEC",NA,"CWH vm 3 /110","2",25
"4974","CWHvm3","CWHvm3/110",NA,"Hm",2,"inputed",NA,"DM028","TSUGMER",5,0,"D",4,70,85,268,"UP",54.125,-129.60830688,"MEC",NA,"CWH vm 3 /110","2",5
"4975","CWHvm3","CWHvm3/110",NA,"Hm",2,"inputed",NA,"DM028","TSUGMER",5,0,"D",4,70,85,268,"UP",54.125,-129.60830688,"MEC",NA,"CWH vm 3 /110","2",5
"4976","CWHvm4","CWHvm4/111",NA,"Pl",3,"inputed",NA,"DM012","PINUCON",8,0,"C",6,425,55,330,"LW",54.04167175,-129.94169616,"MEC",NA,"CWH vm 4 /111","3",8
"4979","MHms","MHms/101",NA,"Sx",2,"inputed",NA,"DKF50","PICEENE",5,0,"C",4,1009,22,10,"MD",54.903876097571,-127.387797751501,"OS","7/m",NA,"2",5
"4980","SBSmc2","SBSmc2/05",NA,"Hw",3,"inputed",NA,"DKF36","TSUGHET",0,1,"D",6,894,4,330,"LW",55.0525934990231,-126.667738619308,"MS","6/s",NA,"3",1
"4981","SBSmc2","SBSmc2/10",NA,"Hw",4,"inputed",NA,"DKF26","TSUGHET",0,1,"D",6,1084,5,220,"LV",54.8328886543513,-126.946613353298,"MC","6/m",NA,"4",1
"4992","SBSdh1","SBSdh1/04",NA,"Cw",1,"inputed",NA,"DK19-G2","THUJPLI",30,4,"D",4,786,15,40,"LV",53.2779148444244,-120.184518569072,NA,"7/s",NA,"1",34
"4993","SBSdh1","SBSdh1/04",NA,"Bl",2,"inputed",NA,"DK19-G2","ABIELAS",8,15,"D",4,786,15,40,"LV",53.2779148444244,-120.184518569072,NA,"7/s",NA,"2",23
"4995","ICHmm","ICHmm/02",NA,"Ac",3,"inputed",NA,"DK18-F3","POPUTRI",0,2.5,"B",1,995,100,170,"UP",53.2919179886776,-120.063881585365,"MS","6/i",NA,"3",2.5
"4996","ICHmm","ICHmm/02",NA,"Ac",3,"inputed",NA,"DK16-G2","POPUTRI",2,0,"B",2,1387,80,218,"UP",53.4035611281162,-120.257129405891,NA,"6/m",NA,"3",2
"4998","ESSFmm1","ESSFmm1/01",NA,"Hw",3,"inputed",NA,"DK10-F1","TSUGHET",3,3,"C",4,1484,60,123,"UP",53.5099205510833,-120.325169087014,"MC","7/m",NA,"3",6
"5000","ESSFmm1","ESSFmm1/01",NA,"Hw",3,"inputed",NA,"DK09-F1","TSUGHET",0,2,"C",4,1450,27,290,"MD",53.4948882088404,-120.387394595599,"MCC","6/s",NA,"3",2
"5003","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"DC30458","PICEXLU",10.5,0,"D",7,410,5,90,"LV",55.43333053,-127.83329772,"MEC",NA,"ICH mc 2 /04","3",10.5
"5004","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"DC14658","PICEXLU",2,1,"C",5,520,10,340,"TO",55.43333053,-127.83329772,"MEC",NA,"ICH mc 2 /04","3",3
"5008","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"DC12258","PICEXLU",5,0,"D",5,430,7,90,"MD",55.43333053,-127.83329772,"MEC",NA,"ICH mc 2 /04","3",5
"5011","ICHmc2","ICHmc2/05",NA,"Ss",2,"inputed",NA,"DC10958","PICEXLU",25,0,"D",6,420,10,160,"MD",55.43333053,-127.83329772,"MEC",NA,"ICH mc 2 /05","2",25
"5014","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"DC10258","PICEXLU",10,0,"D",5,440,40,360,"LW",55.43333053,-127.83329772,"MEC",NA,"ICH mc 2 /04","3",10
"5017","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"DC07658","PICEXLU",8,0,"D",5,440,20,45,"MD",55.43333053,-127.83329772,"MEC",NA,"ICH mc 2 /04","3",8
"5019","ICHmc2","ICHmc2/05",NA,"Ss",2,"inputed",NA,"DC06958","PICEXLU",5,5,"D",6,480,8,175,"MD",55.43333053,-127.83329772,"DC",NA,"ICH mc 2 /05","2",10
"5037","ICHmc2","ICHmc2/05",NA,"Ss",2,"inputed",NA,"DC03458","PICEXLU",1,0,"D",5,510,4,100,"MD",55.43333053,-127.83329772,"DC",NA,"ICH mc 2 /05","2",1
"5039","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"DC02858","PICEXLU",7,5,"D",5,490,3,80,"MD",55.43333053,-127.83329772,"DC",NA,"ICH mc 2 /04","3",12
"5040","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"DC02758","PICEXLU",34,0,"C",5,500,6,80,"MD",55.43333053,-127.83329772,"MCC",NA,"ICH mc 2 /04","3",34
"5043","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"DC02258","PICEXLU",12,0,"D",5,480,3,170,"MD",55.43333053,-127.83329772,"MEC",NA,"ICH mc 2 /04","3",12
"5048","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"DC01158","PICEXLU",7,1,"D",5,530,2,120,"LW",55.43333053,-127.83329772,"MS",NA,"ICH mc 2 /04","3",8
"5053","CWHdm3","CWHdm3/112",NA,"Ba",2,"inputed",NA,"CYP-11","ABIEAMA",5,7,"D",6,620,9,124,"TO",49.364937,-123.155377,"MC","6",NA,"2",12
"5054","CWHdm3","CWHdm3/112",NA,"Ss",3,"inputed",NA,"CYP-11","PICESIT",2,0,"D",6,620,9,124,"TO",49.364937,-123.155377,"MC","6",NA,"3",2
"5055","CWHdm3","CWHdm3/101",NA,"Ba",2,"inputed",NA,"CYP-10","ABIEAMA",0,35,"B",4,616,8,81,"MD",49.363869,-123.156601,"MC","6",NA,"2",35
"5056","MHmm1","MHmm1/111",NA,"Pl",3,"inputed",NA,"CW8866","PINUCON",2,0,"B",6,370,50,120,"MD",53.0548526059213,-127.937697525682,"MEC",NA,"MH  mm 1 /111","3",2
"5057","MHmm1","MHmm1/111",NA,"Pl",3,"inputed",NA,"CW8866","PINUCON",2,0,"B",6,370,50,120,"MD",53.0548526059213,-127.937697525682,"MEC",NA,"MH  mm 1 /111","3",2
"5058","MHmm1","MHmm1/111",NA,"Pl",3,"inputed",NA,"CW8866","PINUCON",2,0,"B",6,370,50,120,"MD",53.0548526059213,-127.937697525682,"MEC",NA,"MH  mm 1 /111","3",2
"5059","MHmm1","MHmm1/111",NA,"Pl",3,"inputed",NA,"CW8866","PINUCON",2,0,"B",6,370,50,120,"MD",53.0548526059213,-127.937697525682,"MEC",NA,"MH  mm 1 /111","3",2
"5060","MHmm1","MHmm1/111",NA,"Pl",3,"inputed",NA,"CW8866","PINUCON",2,0,"B",6,370,50,120,"MD",53.0548526059213,-127.937697525682,"MEC",NA,"MH  mm 1 /111","3",2
"5061","MHmm1","MHmm1/111",NA,"Pl",3,"inputed",NA,"CW8866","PINUCON",2,0,"B",6,370,50,120,"MD",53.0548526059213,-127.937697525682,"MEC",NA,"MH  mm 1 /111","3",2
"5064","CWHvm1","CWHvm1/101",NA,"Hm",2,"inputed",NA,"CW8828","TSUGMER",2,2,"C",4,250,15,246,"MD",53.560582,-128.47671,"MCC",NA,NA,"2",4
"5065","CWHvm1","CWHvm1/111",NA,"Hm",2,"inputed",NA,"CW8828","TSUGMER",2,2,"C",4,250,15,246,"MD",53.560582,-128.47671,"MCC",NA,NA,"2",4
"5066","CWHvm1","CWHvm1/111.2",NA,"Hm",2,"inputed",NA,"CW8828","TSUGMER",2,2,"C",4,250,15,246,"MD",53.560582,-128.47671,"MCC",NA,NA,"2",4
"5067","CWHvm3","CWHvm3/101",NA,"Hm",2,"inputed",NA,"CW8828","TSUGMER",2,2,"C",4,250,15,246,"MD",53.560582,-128.47671,"MCC",NA,NA,"2",4
"5068","CWHvm3","CWHvm3/111",NA,"Hm",2,"inputed",NA,"CW8828","TSUGMER",2,2,"C",4,250,15,246,"MD",53.560582,-128.47671,"MCC",NA,NA,"2",4
"5069","CWHvm3","CWHvm3/111.2",NA,"Hm",2,"inputed",NA,"CW8828","TSUGMER",2,2,"C",4,250,15,246,"MD",53.560582,-128.47671,"MCC",NA,NA,"2",4
"5070","CWHvm1","CWHvm1/101",NA,"Hm",2,"inputed",NA,"CW8823","TSUGMER",8,5,"C",4,300,25,102,"LW",53.635114,-128.355042,"MCC",NA,NA,"2",13
"5071","CWHvm1","CWHvm1/111",NA,"Hm",2,"inputed",NA,"CW8823","TSUGMER",8,5,"C",4,300,25,102,"LW",53.635114,-128.355042,"MCC",NA,NA,"2",13
"5072","CWHvm1","CWHvm1/111.2",NA,"Hm",2,"inputed",NA,"CW8823","TSUGMER",8,5,"C",4,300,25,102,"LW",53.635114,-128.355042,"MCC",NA,NA,"2",13
"5073","CWHvm3","CWHvm3/101",NA,"Hm",2,"inputed",NA,"CW8823","TSUGMER",8,5,"C",4,300,25,102,"LW",53.635114,-128.355042,"MCC",NA,NA,"2",13
"5074","CWHvm3","CWHvm3/111",NA,"Hm",2,"inputed",NA,"CW8823","TSUGMER",8,5,"C",4,300,25,102,"LW",53.635114,-128.355042,"MCC",NA,NA,"2",13
"5075","CWHvm3","CWHvm3/111.2",NA,"Hm",2,"inputed",NA,"CW8823","TSUGMER",8,5,"C",4,300,25,102,"LW",53.635114,-128.355042,"MCC",NA,NA,"2",13
"5082","ESSFwk1","ESSFwk1/04",NA,"At",3,"inputed",NA,"CT-22","POPUTRE",4,0,"C",5,1472,25,180,"MD",52.9059447495122,-120.98966191867,"MCC",NA,NA,"3",4
"5083","ESSFwk1","ESSFwk1/04",NA,"Cw",3,"inputed",NA,"CT-22","THUJPLI",0,7,"C",5,1472,25,180,"MD",52.9059447495122,-120.98966191867,"MCC",NA,NA,"3",7
"5084","ESSFwk1","ESSFwk1/03",NA,"Fd",3,"inputed",NA,"CT-20","PSEUMEN",0,6,"C",3,1430,27,10,"MD",52.8921436035815,-121.024493153971,NA,NA,NA,"3",6
"5086","ICHwk4","ICHwk4/04",NA,"Ep",3,"inputed",NA,"CT-05","BETUPAP",0,13,"C",3,895,40,220,"MD",52.9893116078008,-121.062330853544,"YS",NA,NA,"3",13
"5087","ESSFxcp","ESSFxcp/00",NA,"Sx",4,"inputed",NA,"CP94583","PICEENE",0,0.5,"B",2,2210,65,182,"UP",49.0550003,-120.23110198,"MS","2",NA,"4",0.5
"5090","ESSFxcp","ESSFxcp/00",NA,"La",3,"inputed",NA,"CP94556","LARILYA",15,0,"C",2,2230,17,285,"UP",49.08555984,-120.19830322,"MEC","3",NA,"3",15
"5091","ESSFxcp","ESSFxcp/00",NA,"La",3,"inputed",NA,"CP94555","LARILYA",0,3,"C",5,2172,47,28,"MD",49.08666992,-120.19750213,"MEC","3",NA,"3",3
"5092","ESSFxcp","ESSFxcp/00",NA,"Sx",4,"inputed",NA,"CP94555","PICEENE",0,0.5,"C",5,2172,47,28,"MD",49.08666992,-120.19750213,"MEC","3",NA,"4",0.5
"5093","CWHvm1","CWHvm1/105",NA,"Hm",2,"inputed",NA,"COLL34","TSUGMER",5,5.09999990463257,"C",3,300,55,200,"MD",53.58750152,-128.77360534,NA,NA,NA,"2",10.0999999046326
"5094","CWHvm3","CWHvm3/104",NA,"Hm",2,"inputed",NA,"COLL34","TSUGMER",5,5.09999990463257,"C",3,300,55,200,"MD",53.58750152,-128.77360534,NA,NA,NA,"2",10.0999999046326
"5095","CWHvm1","CWHvm1/105",NA,"Yc",2,"inputed",NA,"COLL34","CALLNOO",50,2.5,"C",3,300,55,200,"MD",53.58750152,-128.77360534,NA,NA,NA,"2",52.5
"5096","CWHvm3","CWHvm3/104",NA,"Yc",2,"inputed",NA,"COLL34","CALLNOO",50,2.5,"C",3,300,55,200,"MD",53.58750152,-128.77360534,NA,NA,NA,"2",52.5
"5097","CWHvh3","CWHvh3/105",NA,"Ba",2,"inputed",NA,"COLD01","ABIEAMA",55,15,"C",3,20,25,190,"LW",52.43278121,-128.07969665,NA,NA,NA,"2",70
"5100","IDFxh1","IDFxh1/110",NA,"Ep",3,"inputed",NA,"COG56","BETUPAP",0,2,"D",5,740,30,215,"TO",49.9456840682324,-119.529988655562,NA,"6","IDF xh 1 /110","3",2
"5101","IDFxh1","IDFxh1/111",NA,"At",1,"inputed",NA,"COG42","POPUTRE",40,5,"D",5,660,10,235,"TO",49.9393766477084,-119.331877386538,NA,"6/B","IDF xh 1 /111","1",45
"5103","IDFxh1","IDFxh1/110",NA,"Ep",3,"inputed",NA,"COG32","BETUPAP",8,5,"D",5,955,30,60,"TO",50.0196183326787,-119.513878889456,NA,"5","IDF xh 1 /110","3",13
"5105","IDFxh1","IDFxh1/111",NA,"At",1,"inputed",NA,"COG26","POPUTRE",35,3,"E",5,820,15,250,"MD",49.9459485839385,-119.321753934,NA,"6/B","IDF xh 1 /111","1",38
"5107","IDFxx2","IDFxx2/101",NA,"Pl",3,"inputed",NA,"CM84C","PINUCON",0,2,"C",4,984,7,60,"MD",49.7186581344664,-115.772257662138,NA,"5","IDF xx 2 /101","3",2
"5108","IDFxx2","IDFxx2/101",NA,"Pl",3,"inputed",NA,"CM84A","PINUCON",4,0,"C",4,896,5,235,"MD",49.7209632450572,-115.778442738859,NA,"5","IDF xx 2 /101","3",4
"5110","ESSFdk1","ESSFdk1/102",NA,"At",3,"inputed",NA,"CM02188","POPUTRE",0.5,6,"A",1,1664,75,208,"UP",49.2770066235185,-115.72345091663,"MS","5","ESSFdk 1 /102","3",6.5
"5111","ESSFdk2","ESSFdk2/102",NA,"At",4,"inputed",NA,"CM02104","POPUTRE",0,0.200000002980232,"A",1,1802,78,204,"UP",50.2747988830212,-115.018473296871,"MS","5","ESSFdk 2 /102","4",0.200000002980232
"5112","ESSFdk1","ESSFdk1/102",NA,"At",3,"inputed",NA,"CM02102","POPUTRE",0,4,"A",1,1668,62,276,"UP",49.4003839872566,-114.637024496834,NA,"6","ESSFdk 1 /102","3",4
"5116","ESSFmh","ESSFmh/111",NA,"Ep",3,"inputed",NA,"CG0012","BETUPAP",0,2,"C",6,1080,30,310,"MD",50.950315357617,-118.959007173228,NA,"3b",NA,"3",2
"5118","ESSFmh","ESSFmh/111",NA,"Lw",3,"inputed",NA,"CG0012","LARIOCC",0,3,"C",6,1080,30,310,"MD",50.950315357617,-118.959007173228,NA,"3b",NA,"3",3
"5125","ESSFdkp","ESSFdkp/00",NA,"Sx",3,"inputed",NA,"CFIV2","PICEENE",0,2,"B",3,2422,17,104,"UP",49.8787923970078,-116.157191125018,NA,"3b",NA,"3",2
"5126","ESSFdkp","ESSFdkp/00",NA,"Sx",3,"inputed",NA,"CFIV15","PICEENE",15,0,"D",4,2302,22,184,"TO",49.9929199830596,-115.261949411845,NA,"7",NA,"3",15
"5128","ESSFdkp","ESSFdkp/00",NA,"Sx",3,"inputed",NA,"CFIV1","PICEENE",0,1,"B",2,2489,7,168,"CR",49.8807196750054,-116.160011020574,NA,"2",NA,"3",1
"5133","ESSFdkp","ESSFdkp/00",NA,"Sx",3,"inputed",NA,"CFIKH24","PICEENE",0,3,"C",4,2343,21,110,"MD",49.8417614532905,-115.533978425828,NA,"7",NA,"3",3
"5136","ESSFdkp","ESSFdkp/00",NA,"Sx",3,"inputed",NA,"CFIKH23","PICEENE",0,10,"C",3,2375,57,120,"MD",49.8392568823054,-115.535083351774,NA,"3b",NA,"3",10
"5138","ESSFdkp","ESSFdkp/00",NA,"Sx",3,"inputed",NA,"CFIKH20","PICEENE",0,2,"C",3,2384,29,233,"MD",49.8331539679669,-115.531179350174,NA,"7",NA,"3",2
"5143","IDFdk5","IDFdk5/103",NA,"Pl",3,"inputed",NA,"CFI98B","PINUCON",0,3,"D",3,1131,31,278,"MD",50.1605530052885,-115.657999731504,NA,"3b",NA,"3",3
"5145","IDFdk5","IDFdk5/103",NA,"Bl",3,"inputed",NA,"CFI98B","ABIELAS",0,1,"D",3,1131,31,278,"MD",50.1605530052885,-115.657999731504,NA,"3b",NA,"3",1
"5147","IDFdk5","IDFdk5/103",NA,"Pl",3,"inputed",NA,"CFI98A","PINUCON",0,8,"D",3,1130,31,280,"MD",50.1609030203297,-115.657933927235,NA,"3b",NA,"3",8
"5148","IDFdm2","IDFdm2/103",NA,"Sx",2,"inputed",NA,"CFI967C","PICEENE",30,0,"D",6,811,5,188,"TO",50.0100906225509,-115.804806769264,NA,"5",NA,"2",30
"5149","IDFdm2","IDFdm2/103",NA,"Sx",2,"inputed",NA,"CFI669A","PICEENE",10,0,"D",4,969,10,100,"TO",49.8784566117412,-115.818860722744,NA,"5",NA,"2",10
"5157","IDFdk5","IDFdk5/103",NA,"Pl",3,"inputed",NA,"CFI352C","PINUCON",0,1,"C",3,869,16,22,"UP",49.9560082324832,-115.791884298522,NA,"3a",NA,"3",1
"5159","IDFdk5","IDFdk5/103",NA,"Pl",3,"inputed",NA,"CFI211C","PINUCON",0,1,"D",3,1015,35,250,"CR",50.1445284469136,-115.894742327848,NA,"3a",NA,"3",1
"5161","IDFdk5","IDFdk5/103",NA,"Pl",3,"inputed",NA,"CFI211A","PINUCON",0,2,"D",3,1010,15,226,"MD",50.1440232880938,-115.894586021177,NA,"3a",NA,"3",2
"5166","BWBSwk1","BWBSwk1/103",NA,"Sb",2,"inputed",NA,"CF2-59","PICEMAR",2,0,"C",4,1100,32,304,"MD",55.3952867868314,-121.61080407679,NA,"6",NA,"2",2
"5169","BWBSwk1","BWBSwk1/101",NA,"Ac",2,"inputed",NA,"CF2-407","POPUBAL",0,10,"C",4,1000,21,160,"MD",55.2516724506388,-121.563097012693,NA,"3a",NA,"2",10
"5172","BWBSwk1","BWBSwk1/101",NA,"Ep",3,"inputed",NA,"CF2-39","BETUPAP",1,0,"C",3,817,27,328,"MD",55.2386152982277,-121.633603815628,NA,"6",NA,"3",1
"5174","BWBSwk1","BWBSwk1/110",NA,"Bl",2,"inputed",NA,"CF2-359","ABIELAS",3,0,"C",5,1000,10,120,"TO",55.4425038668594,-121.521896405428,NA,"7",NA,"2",3
"5176","BWBSwk1","BWBSwk1/110",NA,"Bl",2,"inputed",NA,"CF2-357","ABIELAS",4,17,"C",5,1035,14,30,"MD",55.4477826996245,-121.531897193227,NA,"7",NA,"2",21
"5178","BWBSwk1","BWBSwk1/101",NA,"Ac",2,"inputed",NA,"CF2-3","POPUBAL",0,30,"C",4,920,10,120,"MD",55.4069455280245,-121.588298392201,NA,"3",NA,"2",30
"5184","CDFmm","CDFmm/105",NA,"Hw",2,"inputed",NA,"CDC0272","TSUGHET",5,10,"A",2,135,10,224,"MD",49.62097046,-124.39701088,NA,"6",NA,"2",15
"5198","ESSFxvp","ESSFxvp/00",NA,"Sx",3,"inputed",NA,"CCC462","PICEENE",0,5,"B",2,2000,26,294,"MD",51.3278060047249,-122.493425080834,NA,"3",NA,"3",5
"5200","CWHms5","CWHms5/101.2",NA,"Yc",2,"inputed",NA,"CALL54","CALLNOO",0,0.300000011920929,"C",4,930,50,77,"MD",50.1494385421187,-123.127833183451,NA,"7",NA,"2",0.300000011920929
"5201","MHmm2","MHmm2/101a",NA,"Tw",4,"inputed",NA,"CALL20","TAXUBRE",0,0.800000011920929,"D",4,970,33,204,"MD",50.1462819855578,-123.150148276267,NA,"7","MH  mm 2 /101a","4",0.800000011920929
"5202","MHmm2","MHmm2/101a",NA,"Tw",4,"inputed",NA,"CALL20","TAXUBRE",0,0.800000011920929,"D",4,970,33,204,"MD",50.1462819855578,-123.150148276267,NA,"7","MH  mm 2 /101a","4",0.800000011920929
"5203","MHmm2","MHmm2/101a",NA,"Tw",4,"inputed",NA,"CALL20","TAXUBRE",0,0.800000011920929,"D",4,970,33,204,"MD",50.1462819855578,-123.150148276267,NA,"7","MH  mm 2 /101a","4",0.800000011920929
"5204","MHmm2","MHmm2/101a",NA,"Tw",4,"inputed",NA,"CALL20","TAXUBRE",0,0.800000011920929,"D",4,970,33,204,"MD",50.1462819855578,-123.150148276267,NA,"7","MH  mm 2 /101a","4",0.800000011920929
"5206","CWHms5","CWHms5/101.2",NA,"Yc",2,"inputed",NA,"CALL15","CALLNOO",20,0,"C",4,950,30,140,"MD",50.1584118116658,-123.130139022864,NA,"6",NA,"2",20
"5209","ICHwk1","ICHwk1/04",NA,"Tw",3,"inputed",NA,"C796886","TAXUBRE",0,0.5,"B",3,900,55,140,"MD",51.8627161194677,-118.429362717255,"MCC",NA,NA,"3",0.5
"5210","ICHwk1","ICHwk1/04",NA,"Tw",3,"inputed",NA,"C791423","TAXUBRE",0,5,"C",3,650,30,80,"LW",51.72750091,-118.66889953,"MCC",NA,NA,"3",5
"5211","ICHwk1","ICHwk1/04",NA,"Tw",3,"inputed",NA,"C791417","TAXUBRE",0,10,"B",3,750,70,270,"UP",51.6352784423099,-118.60890184363,"YCC",NA,NA,"3",10
"5212","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"C003","TAXUBRE",0,1,"C",3,1205,33,119,"MD",50.6819537533948,-118.829760133141,"YS","3a/C",NA,"3",1
"5217","CWHds1","CWHds1/101",NA,"Ss",3,"inputed",NA,"BU006","PICESIT",0.5,0,"B",3,500,60,300,"UP",50.796526,-124.899521,"YC",NA,NA,"3",0.5
"5218","CWHds1","CWHds1/101a",NA,"Ss",3,"inputed",NA,"BU006","PICESIT",0.5,0,"B",3,500,60,300,"UP",50.796526,-124.899521,"YC",NA,NA,"3",0.5
"5219","CWHds1","CWHds1/101a",NA,"Ba",2,"inputed",NA,"BU003","ABIEAMA",0,0.5,"B",3,250,10,315,NA,51.234718,-124.963468,"YC",NA,"CWH ds 1 /101a","2",0.5
"5220","CWHds1","CWHds1/101a",NA,"Ba",2,"inputed",NA,"BU003","ABIEAMA",0,0.5,"B",3,250,10,315,NA,51.234718,-124.963468,"YC",NA,"CWH ds 1 /101a","2",0.5
"5221","SBSdk","SBSdk/01",NA,"Ac",3,"inputed",NA,"BTF34","POPUTRI",3,0,"C",4,520,7,256,"MD",54.9165991461475,-127.201804329514,"MS","6/s",NA,"3",3
